duration,packets_in,packets_out,bytes_in,bytes_out,avg_packet_size,packet_rate,byte_rate,label
107.1833,422,128,148571.86,31243.89,326.94,5.13,1677.65,0
20.3702,254,472,308654.35,202736.95,704.4,35.64,25104.9,0
135.9593,391,33,342278.82,12305.5,836.28,3.12,2608.02,0
57.084,374,443,179162.76,229168.32,499.79,14.31,7153.17,0
161.9138,74,332,102903.27,30415.26,328.37,2.51,823.39,0
36.9779,185,371,197106.14,155546.55,634.27,15.04,9536.86,0
199.4105,351,145,199973.17,89831.32,584.28,2.49,1453.31,0
191.8123,274,499,153065.78,351486.95,652.72,4.03,2630.45,0
4.3827,118,420,59956.51,319876.14,706.01,122.76,86666.82,0
142.9067,30,156,35325.29,108743.24,774.56,1.3,1008.13,0
142.3962,342,390,235258.66,219416.68,621.14,5.14,3193.03,0
275.8533,227,240,154050.8,56188.64,450.19,1.69,762.14,0
36.6209,29,208,35171.73,112183.16,621.75,6.47,4023.8,0
10.6067,377,37,357577.31,4312.03,874.13,39.03,34118.79,0
122.2884,155,91,46986.33,59490.41,432.83,2.01,870.7,0
243.8398,87,410,83535.18,59105.41,287.0,2.04,584.98,0
195.2273,405,190,513770.82,94166.58,1021.74,3.05,3114.0,0
23.7731,308,279,127524.96,197269.69,553.31,24.69,13662.28,0
0.4893,1,0,42.1,49.16,91.26,2.04,186.52,1
49.8232,372,357,247580.71,266102.17,704.64,14.63,10310.11,0
269.7758,239,317,25412.8,248368.0,492.41,2.06,1014.85,0
27.4719,355,380,311616.47,165436.58,649.05,26.75,17365.14,0
135.6786,254,455,181195.06,264072.06,628.02,5.23,3281.78,0
269.958,302,122,68980.7,65519.98,317.22,1.57,498.23,0
188.0484,164,407,195357.79,137068.58,582.18,3.04,1767.77,0
19.7923,465,380,144542.81,157245.87,357.15,42.69,15247.75,0
276.5911,476,497,557729.47,293645.02,875.0,3.52,3078.1,0
251.0266,259,273,35524.67,193298.71,430.12,2.12,911.55,0
0.7423,36,376,45046.53,29024.37,179.78,555.03,99784.63,0
212.1372,39,406,4470.64,234219.71,536.38,2.1,1125.17,0
270.2356,109,183,156253.6,138292.81,1008.72,1.08,1089.96,0
0.8404,1,1,46.1,23.07,34.58,2.38,82.31,1
298.3684,278,231,105289.24,75998.22,356.16,1.71,607.6,0
17.1656,40591,30,3705161.51,2424.59,91.27,2366.42,215989.07,1
169.9766,280,288,236748.11,114084.9,617.66,3.34,2064.01,0
178.8668,283,484,360970.2,53955.14,540.97,4.29,2319.74,0
267.3951,291,476,350650.88,152300.77,655.74,2.87,1880.93,0
109.3868,491,375,491889.68,42657.17,617.26,7.92,4886.76,0
46.6518,139,264,204843.37,27740.78,577.13,8.64,4985.53,0
126.5691,277,116,298885.19,89351.47,987.88,3.11,3067.39,0
131.4375,477,282,439481.03,18296.99,603.13,5.77,3482.86,0
15.0861,78,366,104572.23,172035.44,622.99,29.43,18335.28,0
143.671,130,376,72269.73,66009.62,273.28,3.52,962.47,0
275.852,212,202,49542.21,123228.8,417.32,1.5,626.32,0
139.0821,173,162,77297.47,57536.28,402.49,2.41,969.45,0
46.8888,318,266,289177.11,64376.53,605.4,12.46,7540.26,0
87.4098,315,478,401047.2,140056.17,682.35,9.07,6190.42,0
150.7301,167,330,22492.01,205171.78,458.08,3.3,1510.41,0
216.6137,458,324,475879.89,192705.29,854.97,3.61,3086.53,0
45.2662,352,206,465753.16,102533.23,1018.43,12.33,12554.33,0
111.0835,360,250,177214.1,71279.1,407.37,5.49,2236.99,0
85.2154,183,144,242741.43,26723.59,824.05,3.84,3162.16,0
14.947,325,412,50636.38,77755.23,174.21,49.31,8589.78,0
192.0885,481,435,137111.5,197608.52,365.41,4.77,1742.53,0
176.9184,469,446,311995.52,173508.14,530.61,5.17,2744.22,0
197.9517,26,440,28721.14,49636.21,168.15,2.35,395.84,0
67.6291,441,402,123154.64,28992.13,180.48,12.47,2249.72,0
39.9782,45020,40,3966851.14,3514.29,88.11,1127.11,99313.31,1
94.9295,272,120,241854.07,44625.6,730.82,4.13,3017.81,0
129.5704,35,362,36821.18,255767.58,737.0,3.06,2258.14,0
255.4283,228,85,135385.56,45062.83,576.51,1.23,706.45,0
151.3825,425,48,555547.06,33506.07,1245.36,3.12,3891.16,0
209.1526,286,330,96655.19,170599.01,433.85,2.95,1277.8,0
98.4661,265,326,65613.95,110487.65,297.97,6.0,1788.45,0
2.5299,398,355,351330.74,83403.22,577.34,297.64,171837.34,0
288.5032,48,187,7677.88,102084.71,467.07,0.81,380.46,0
157.4363,465,166,247855.84,96374.84,545.53,4.01,2186.48,0
166.7198,366,193,82256.01,101283.92,328.34,3.35,1100.89,0
165.752,122,96,86966.12,23103.86,504.91,1.32,664.06,0
163.9933,424,106,79206.39,28219.31,202.69,3.23,655.06,0
299.1411,45,283,65113.62,75918.47,429.98,1.1,471.46,0
36.5801,15803,50,686074.79,3413.32,43.49,433.38,18848.72,1
45.84,77,437,57900.97,223019.18,546.54,11.21,6128.28,0
119.3956,224,41,157094.26,30440.75,707.68,2.22,1570.7,0
171.8553,369,166,377437.2,89453.86,872.69,3.11,2716.77,0
298.5573,264,382,317285.79,130702.45,693.48,2.16,1500.51,0
237.5158,67,474,16868.93,228533.73,453.61,2.28,1033.21,0
225.7434,70,328,11318.5,110664.5,306.49,1.76,540.36,0
83.4531,80,358,39340.43,221178.82,594.79,5.25,3121.75,0
248.1949,978,159823,133470.57,191092293.36,1189.21,647.88,770466.15,1
113.9061,120,196,170765.21,133839.82,963.94,2.77,2674.18,0
6.0183,187,465,202569.24,111416.6,481.57,108.34,52172.26,0
429.8785,291,23961,30498.55,25862415.24,1067.66,56.42,60233.1,1
284.9096,251,175,183893.54,70097.61,596.22,1.5,891.48,0
60.388,73,320,81304.57,83736.15,419.95,6.51,2733.01,0
32.0349,9,274,11958.35,171467.17,648.15,8.83,5725.81,0
114.9162,108,169,119324.14,75926.81,704.88,2.41,1699.07,0
62.4082,272,460,336468.09,361691.55,953.77,11.73,11186.98,0
60.1633,442,19,362931.45,4016.79,795.98,7.66,6099.21,0
88.7912,342,499,275126.49,209495.03,576.24,9.47,5457.99,0
202.085,482,140,54687.02,80419.29,217.21,3.08,668.56,0
163.6047,218,480,269265.53,38795.49,441.35,4.27,1882.96,0
47.0154,289,423,413396.09,224796.07,896.34,15.14,13574.12,0
133.7236,397,65,574995.68,30368.08,1310.31,3.45,4526.98,0
84.3318,19,130,20588.22,23804.96,297.94,1.77,526.41,0
281.5998,135,148,117736.67,83112.37,709.71,1.0,713.24,0
36.7028,35120,57,3897111.22,4824.32,110.92,958.43,106311.62,1
190.7177,469,298,337897.62,43170.29,496.83,4.02,1998.07,0
278.496,83,191,20764.15,114435.16,493.43,0.98,485.46,0
80.1061,32,322,27081.89,232979.27,734.64,4.42,3246.46,0
275.3192,330,105,234932.22,19086.85,583.95,1.58,922.63,0
65.3546,255,286,338991.16,60590.35,738.6,8.28,6114.05,0
100.0018,350,260,335010.19,123306.27,751.34,6.1,4583.08,0
190.6192,438,119,288288.78,40809.07,590.84,2.92,1726.47,0
206.0616,273,314,43490.67,247570.65,495.85,2.85,1412.5,0
67.1235,86,262,100877.36,163443.8,759.54,5.18,3937.83,0
95.3625,249,377,264787.75,253858.31,828.51,6.56,5438.68,0
57.0346,203,346,122552.24,203318.26,593.57,9.63,5713.55,0
243.4872,127,107,180665.87,50787.64,989.12,0.96,950.58,0
56.3753,464,463,644128.82,364719.74,1088.29,16.44,17895.23,0
97.2587,109,215,62507.97,126071.25,582.03,3.33,1938.94,0
257.7411,493,223,277135.86,18391.33,412.75,2.78,1146.61,0
206.3781,441,249333,37395.8,297584138.53,1191.56,1210.27,1442117.85,1
1.574,1,0,54.58,42.4,96.98,0.64,61.61,1
0.0973,1,0,47.53,32.97,80.5,10.28,827.46,1
247.6632,148,261,126799.35,149189.75,674.79,1.65,1114.37,0
194.0119,41,416,55046.21,331893.48,846.7,2.36,1994.41,0
86.318,324,172,140179.32,130844.3,546.42,5.75,3139.83,0
227.3041,396,455,196526.87,43445.38,281.99,3.74,1055.73,0
233.1005,173,357,244180.91,153396.78,750.15,2.27,1705.61,0
75.2712,190,175,126575.11,12621.15,381.36,4.85,1849.26,0
0.9526,1,0,47.31,14.47,61.78,1.05,64.85,1
160.2572,179,420,107101.98,28703.41,226.72,3.74,847.42,0
2.6393,275,431,364514.39,200431.89,800.21,267.49,214050.88,0
253.2282,239,356,168206.29,213840.63,642.1,2.35,1508.71,0
228.4535,259,20,271079.04,15358.16,1026.66,1.22,1253.81,0
30.6853,8,49,7330.87,37412.93,784.98,1.86,1458.15,0
271.9843,484,380,493043.47,160379.29,756.28,3.18,2402.43,0
39.9919,308,305,166443.02,179778.56,564.8,15.33,8657.3,0
35.3088,295,101,413446.25,45420.55,1158.75,11.22,12995.81,0
34.654,124,120,116229.1,8251.7,510.17,7.04,3592.1,0
0.4209,1,1,44.93,6.52,25.72,4.75,122.24,1
169.2318,220,241,183351.42,179113.02,786.26,2.72,2141.82,0
131.6557,85,214,23099.85,71183.77,315.33,2.27,716.14,0
226.7082,316,189,152765.37,36794.47,375.37,2.23,836.14,0
267.4814,43,28,33421.77,11747.06,636.18,0.27,168.87,0
157.0625,362,78,114875.62,10235.18,284.34,2.8,796.57,0
58.3376,163,365,31364.79,111787.76,271.12,9.05,2453.87,0
37.0044,381,402,346016.63,166939.81,655.12,21.16,13862.03,0
208.6212,168,223,29917.91,156518.06,476.82,1.87,893.66,0
54.4184,68,176,74879.38,138036.36,872.61,4.48,3912.57,0
157.4903,384,324,129173.59,105796.87,331.88,4.5,1491.97,0
290.9915,332,384,190490.31,292600.71,674.71,2.46,1660.16,0
110.6077,203,411,212975.85,55737.3,437.64,5.55,2429.42,0
89.5868,67,303,89624.33,203471.86,792.15,4.13,3271.65,0
41.0701,304,343,295508.34,97407.36,607.29,15.75,9566.94,0
52.8611,429,267,73518.61,29336.13,147.78,13.17,1945.75,0
57.6928,55,305,23308.03,240632.42,733.17,6.24,4574.93,0
294.159,283,13,160122.09,821.73,543.73,1.01,547.13,0
58.2273,463,240,673375.17,98334.83,1097.74,12.07,13253.41,0
194.3198,369,52,486669.33,10736.32,1181.49,2.17,2559.73,0
235.323,268,240,391284.58,167604.48,1100.18,2.16,2374.99,0
104.3586,125,62,137261.09,15157.83,815.07,1.79,1460.53,0
15.5158,419,108,43115.08,25233.24,129.69,33.97,4405.08,0
39.8181,24688,7,1271067.97,363.43,51.49,620.2,31931.0,1
40.839,176,325,32419.19,188219.85,440.4,12.27,5402.65,0
125.8154,16,319,17587.65,156635.81,520.07,2.66,1384.75,0
115.0158,58,302,41158.3,71110.11,311.86,3.13,976.11,0
11.3956,474,77,112042.41,21773.47,242.86,48.35,11742.8,0
207.4188,90,343,80454.81,227901.33,712.14,2.09,1486.64,0
53.6238,414,469,302442.04,267242.62,645.17,16.47,10623.72,0
238.2061,242,136,86154.9,68009.24,407.84,1.59,647.19,0
299.2805,454,209,106270.01,68180.08,263.12,2.22,582.9,0
249.9165,301,284,284635.43,137433.88,721.49,2.34,1688.84,0
230.2901,467,399,194614.66,311426.2,584.34,3.76,2197.41,0
250.5476,443,429,183659.06,233292.73,478.16,3.48,1664.16,0
240.0669,69,83,33074.11,39199.55,475.48,0.63,301.06,0
0.4889,1,0,40.13,26.4,66.53,2.05,136.08,1
165.4815,55,74,21722.55,16327.14,294.96,0.78,229.93,0
261.7628,18,148,21918.94,113351.63,814.88,0.63,516.77,0
221.5126,434,326,616650.09,104665.55,949.1,3.43,3256.32,0
179.2285,323,198,448613.32,33562.73,925.48,2.91,2690.29,0
174.4894,305,137,89624.46,105559.89,441.59,2.53,1118.6,0
53.0205,296,356,216473.71,270854.61,747.44,12.3,9191.31,0
118.4697,358,464,347844.22,164819.83,623.68,6.94,4327.39,0
115.6829,446,245,558627.88,23915.93,843.04,5.97,5035.69,0
3088.9598,643,120214,74959.33,148478243.76,1229.17,39.13,48091.66,1
12.0457,131,467,121080.81,301442.75,706.56,49.64,35076.84,0
79.542,72,126,16690.35,87605.99,526.75,2.49,1311.21,0
235.1386,336,267,92763.76,50103.37,236.93,2.56,607.59,0
81.6914,53,339,38557.79,255476.59,750.09,4.8,3599.33,0
2089.7816,917,114909,70807.67,138908758.64,1199.9,55.42,66504.35,1
129.8132,267,382,86754.93,214752.48,464.57,5.0,2322.63,0
154.5267,323,493,35110.34,101609.81,167.55,5.28,884.77,0
239.9721,70,456,53099.47,192052.41,466.07,2.19,1021.59,0
181.8998,434,120,136057.41,18735.58,279.41,3.05,850.98,0
34.1711,54,324,24554.15,171881.65,519.67,11.06,5748.6,0
33.5872,135,279,186449.52,52870.34,578.07,12.33,7125.32,0
192.5277,146,58,117208.06,21156.06,678.26,1.06,718.67,0
286.9661,448,151,141667.2,58769.35,334.62,2.09,698.47,0
19.7393,181,166,113186.32,95056.73,600.12,17.58,10549.69,0
33.0916,449,414,303328.43,167150.06,545.17,26.08,14217.44,0
58.7336,450,369,226263.82,116782.68,418.86,13.94,5840.72,0
29.8292,479,433,276112.46,251874.64,578.93,30.57,17700.32,0
276.9991,229,286,26301.59,178313.65,397.31,1.86,738.69,0
124.4117,329,59,436812.64,32640.11,1209.93,3.12,3773.38,0
274.2603,271,28,380094.97,6159.77,1291.82,1.09,1408.35,0
100.7801,12,105,3512.56,41003.82,380.48,1.16,441.72,0
17.2529,486,163,565218.12,88108.54,1006.67,37.62,37867.54,0
153.2555,448,49,444230.35,3205.34,900.27,3.24,2919.54,0
110.411,397,248,402964.13,60298.1,718.24,5.84,4195.8,0
230.6906,291,284,245444.87,64653.06,539.3,2.49,1344.22,0
28.5869,45391,51,3634994.83,4247.97,80.09,1589.61,127304.77,1
208.6848,7,38,5324.34,5529.98,241.21,0.22,52.01,0
167.7001,322,87,335857.61,8669.47,842.36,2.44,2054.42,0
104.9778,162,104,173357.43,65488.82,897.92,2.53,2275.21,0
229.5774,282,305,388424.67,196522.8,996.5,2.56,2547.93,0
244.5941,473,80,83847.29,18824.67,185.66,2.26,419.76,0
134.2018,301,282,314380.77,42733.09,612.55,4.34,2661.02,0
0.0379,1,1,42.89,25.44,34.17,52.8,1804.05,1
36.2524,46212,82,3175297.9,7957.06,68.76,1276.99,87808.2,1
278.4016,415,243,297853.16,103829.7,610.46,2.36,1442.82,0
299.4175,76,316,99148.27,136942.26,602.27,1.31,788.5,0
222.94,373,500,410893.34,102534.96,588.12,3.92,2302.99,0
233.7822,445,198,361204.95,154297.88,801.72,2.75,2205.06,0
39.508,39,218,42523.43,47065.9,348.6,6.51,2267.63,0
210.0073,247,177,272896.93,122271.6,932.0,2.02,1881.69,0
85.8501,220,326,54253.3,44303.55,180.51,6.36,1148.01,0
298.884,322,441,104815.37,306857.46,539.54,2.55,1377.37,0
258.8991,360,304,457389.31,122490.99,873.31,2.56,2239.79,0
164.4029,303,308,140013.69,92490.52,380.53,3.72,1414.23,0
230.7293,45,447,65786.35,282282.69,707.46,2.13,1508.56,0
99.9139,393,249,501714.98,83005.12,910.78,6.43,5852.24,0
299.2646,471,424,437924.25,334499.09,863.04,2.99,2581.07,0
3442.222,248,425582,19425.45,561323598.74,1318.23,123.71,163075.78,1
95.942,496,310,547349.08,77500.65,775.25,8.4,6512.79,0
290.5062,310,440,130352.77,254012.95,512.49,2.58,1323.09,0
220.5322,62,255,66185.86,135393.14,635.9,1.44,914.06,0
2748.6209,906,153331,76918.09,190211918.33,1233.74,56.11,69230.66,1
130.7236,277,139,190494.71,16456.17,497.48,3.18,1583.12,0
227.0956,191,387,58598.94,204634.0,455.42,2.55,1159.13,0
163.0002,259,386,145989.85,106892.32,392.07,3.96,1551.42,0
202.9422,430,400,149430.04,240735.17,470.08,4.09,1922.54,0
95.9643,68,347,24635.04,272071.06,714.95,4.32,3091.84,0
210.8102,280,267,41632.46,189684.91,422.88,2.59,1097.28,0
0.2183,1,0,58.19,9.86,68.05,4.58,311.77,1
213.9312,392,106,328748.1,17318.45,694.91,2.33,1617.65,0
233.6308,797,76954,106218.99,80190494.15,1032.74,332.79,343690.6,1
238.1905,62,309,30177.68,91327.52,327.51,1.56,510.12,0
99.1328,505,179149,59153.6,191861973.45,1068.28,1812.26,1936000.2,1
64.4841,361,449,333394.23,134050.06,577.09,12.56,7248.99,0
82.7772,452,172,281469.98,34745.3,506.76,7.54,3820.08,0
243.5394,51,171,38015.71,72262.68,496.75,0.91,452.82,0
132.1262,495,309,472841.42,21366.79,614.69,6.09,3740.42,0
233.7995,360,157,282443.34,102099.17,743.8,2.21,1644.75,0
53.7612,169,391,66499.66,67511.99,239.31,10.42,2492.72,0
295.7288,138,447,89974.63,339075.87,733.42,1.98,1450.82,0
41.881,88,279,66136.29,150185.45,589.43,8.76,5165.15,0
96.8171,345,86,492779.39,59569.69,1281.55,4.45,5705.08,0
171.2683,333,455,222792.54,271199.15,626.89,4.6,2884.31,0
290.1881,126,356,188339.77,250945.26,911.38,1.66,1513.79,0
213.077,73,61,16877.63,28912.63,341.72,0.63,214.9,0
134.3207,106,75,128701.36,26740.94,858.8,1.35,1157.25,0
250.022,12,221,8975.47,158483.53,718.71,0.93,669.78,0
51.3998,354,136,54035.46,35326.16,182.37,9.53,1738.56,0
158.6967,41,411,51590.89,280475.57,734.66,2.85,2092.46,0
86.0634,223,357,157222.33,240074.31,684.99,6.74,4616.33,0
265.8461,450,244,472152.67,73699.0,786.53,2.61,2053.26,0
267.1918,372,298,324172.26,173140.37,742.26,2.51,1861.26,0
217.4756,297,74,182544.58,51174.79,629.97,1.71,1074.69,0
70.6175,100,167,58022.29,110024.17,629.39,3.78,2379.67,0
124.744,479,144,376458.71,55141.99,692.78,4.99,3459.89,0
78.3585,422,372,525398.68,242462.84,967.08,10.13,9799.34,0
0.9702,1,0,40.96,21.03,61.99,1.03,63.89,1
10.2085,49682,77,3103022.66,7944.52,62.52,4874.26,304742.14,1
249.2445,215,372,26394.37,93769.22,204.71,2.36,482.11,0
155.3344,72,309,47060.4,166825.38,561.38,2.45,1376.94,0
60.0975,400,170,81831.75,73101.6,271.81,9.48,2578.03,0
50.5557,107,29,59318.76,14805.51,545.03,2.69,1466.19,0
274.4579,309,391600,23012.7,572914057.38,1461.91,1427.94,2087522.91,1
223.4428,452,445,500709.4,248207.84,834.91,4.01,3351.72,0
95.667,480,217,176192.44,157561.98,478.84,7.29,3488.71,0
266.18,201,289,192885.23,168459.05,737.44,1.84,1357.52,0
100.3202,333,169,170843.9,64984.52,469.78,5.0,2350.76,0
158.8554,102,300,76553.77,164073.36,598.57,2.53,1514.76,0
0.7157,1,0,50.75,23.77,74.52,1.4,104.11,1
210.873,59,198,73087.63,48095.9,471.53,1.22,574.68,0
190.6186,482,280,591600.88,17308.51,799.09,4.0,3194.39,0
2110.3869,569,367522,90283.33,501325304.48,1362.21,174.42,237594.15,1
238.6804,229,100,258316.48,49367.19,935.21,1.38,1289.1,0
5.3375,332,476,138040.56,321117.63,568.27,151.38,86024.36,0
78.7757,418,146,70087.26,85976.04,276.71,7.16,1981.11,0
13.5444,243,300,256812.22,115313.27,685.31,40.09,27474.59,0
7.3024,384,410,429667.58,75652.27,636.42,108.73,69198.76,0
279.9203,459,348,147898.24,265065.1,511.73,2.88,1475.29,0
101.7031,201,412,94522.74,283966.0,617.44,6.03,3721.51,0
94.8474,473,378,467260.8,210616.64,796.57,8.97,7147.03,0
280.0711,12,193,3079.88,51742.16,267.42,0.73,195.74,0
36.6348,144,90,132795.66,5847.82,592.49,6.39,3784.48,0
142.3764,409,76,127762.17,33176.35,331.83,3.41,1130.37,0
181.6308,149,121,147008.84,50607.48,731.91,1.49,1088.01,0
237.4264,301,45,333940.06,8297.98,989.13,1.46,1441.45,0
289.1297,219,290,180640.26,17784.07,389.83,1.76,686.28,0
143.7383,275,160,165975.99,45372.13,485.86,3.03,1470.37,0
266.6822,282,149,363681.61,98584.36,1072.54,1.62,1733.4,0
299.23,446,14,141815.0,11086.6,332.39,1.54,510.98,0
214.5322,423,27,530543.92,20618.64,1224.81,2.1,2569.14,0
31.3815,296,427,330093.36,299272.36,870.49,23.04,20055.32,0
156.527,131,143,45958.13,56576.88,374.22,1.75,655.06,0
214.929,20,127,27693.31,71461.48,674.52,0.68,461.34,0
7.7239,9961,10,812545.01,450.76,81.54,1290.93,105257.47,1
285.425,72,302,44031.42,137577.06,485.58,1.31,636.27,0
78.5093,244,255,343300.05,152374.36,993.34,6.36,6313.58,0
2.9995,364,248,515248.69,26575.22,885.33,204.03,180635.63,0
273.7302,292,37,94922.69,7651.83,311.78,1.2,374.73,0
62.09,215,183,174115.57,70875.54,615.56,6.41,3945.74,0
87.0632,147,156,58079.95,55401.27,374.53,3.48,1303.44,0
57.9201,30,391,37300.29,108432.19,346.16,7.27,2516.09,0
71.916,53,359,47730.22,221486.1,653.44,5.73,3743.48,0
26.1694,348,397,362406.18,272903.7,852.76,28.47,24276.78,0
2.4882,37137,60,1883186.49,5901.13,50.79,14949.11,759205.67,1
211.8886,221,241,244586.45,99411.74,744.58,2.18,1623.49,0
212.6873,106,173,102336.49,19148.61,435.43,1.31,571.19,0
19.8867,211,396,287428.44,195784.17,796.07,30.52,24298.26,0
264.3738,140,47,69386.83,5294.25,399.36,0.71,282.48,0
102.884,489,325,363889.16,61807.07,522.97,7.91,4137.63,0
122.3992,268,350,173301.46,210381.27,620.85,5.05,3134.68,0
6.2025,201,404,180378.51,208852.77,643.36,97.54,62753.89,0
203.6819,175,19,137177.36,11866.46,768.27,0.95,731.75,0
202.7361,48,104,58589.63,31317.45,591.49,0.75,443.47,0
81.4364,429,276,536110.04,101550.99,904.48,8.66,7830.17,0
71.9058,451,227,137083.39,30755.62,247.55,9.43,2334.15,0
152.4758,493,187,251836.86,126466.65,556.33,4.46,2481.07,0
280.1273,19,271,2487.54,34265.37,126.73,1.04,131.2,0
37.9065,53,59,38882.16,19407.63,520.44,2.95,1537.73,0
231.3264,417,14,235336.46,1070.13,548.51,1.86,1021.96,0
51.1285,468,246,449135.5,110220.16,783.41,13.96,10940.19,0
224.5629,238,82,27369.94,38840.88,206.91,1.42,294.84,0
43.8758,226,259,216740.02,169722.73,796.83,11.05,8808.11,0
162.6499,307,190,106826.68,79002.42,373.9,3.06,1142.51,0
2.1261,103,103,63181.58,36432.07,483.56,96.89,46852.18,0
120.8775,444,234,463372.19,120437.66,861.08,5.61,4829.77,0
272.5911,264,166,81612.34,48620.46,302.87,1.58,477.76,0
132.3109,257,109,276678.43,29982.5,837.87,2.77,2317.73,0
263.121,315,463,120582.19,52933.35,223.03,2.96,659.45,0
278.6549,176,320,206293.35,27978.2,472.32,1.78,840.72,0
67.1788,95,56,14772.09,42769.08,381.07,2.25,856.54,0
12.3252,417,426,229727.71,274758.54,598.44,68.4,40931.12,0
181.7048,279,428,126761.24,280596.41,576.18,3.89,2241.87,0
36.8094,449,162,76235.14,86598.66,266.5,16.6,4423.71,0
97.2203,181,384,29391.82,233407.14,465.13,5.81,2703.13,0
11.8725,22369,45,1926926.24,1869.13,86.05,1887.9,162459.34,1
114.9746,161,179,148868.57,34839.62,540.32,2.96,1597.81,0
253.4476,241,320,196225.94,201050.19,708.16,2.21,1567.49,0
48.4978,495,147,614912.66,42151.34,1023.46,13.24,13548.34,0
233.8195,409,114,411857.07,84165.86,948.42,2.24,2121.39,0
195.68,162,216,136495.67,45112.62,480.45,1.93,928.09,0
221.0678,253,169,171097.09,130661.03,715.07,1.91,1365.0,0
141.6598,13,119,12537.1,75059.44,663.61,0.93,618.36,0
86.5961,302,25,48515.83,12854.78,187.68,3.78,708.7,0
269.8458,12,426,16524.34,242738.92,591.93,1.62,960.78,0
194.7051,326,406,427072.33,135928.59,769.13,3.76,2891.56,0
10.1051,18327,47,1195239.81,2031.58,65.16,1818.29,118481.63,1
99.5661,203,25,233291.26,13345.03,1081.74,2.29,2477.11,0
31.1558,45784,43,4820398.02,3876.95,105.27,1470.9,154843.53,1
110.5855,95,221,102816.2,72314.86,554.21,2.86,1583.67,0
207.8318,271,445,226269.09,81687.65,430.11,3.45,1481.76,0
163.8026,44,96,18015.32,31626.86,354.59,0.85,303.06,0
890.1807,545,372712,40419.85,527020053.69,1412.06,419.3,592082.56,1
174.2695,234,362,128187.06,219116.49,582.72,3.42,1992.91,0
156.4709,121,295,149189.77,172148.58,772.45,2.66,2053.66,0
267.2434,338,178,70583.27,96451.65,323.71,1.93,625.03,0
165.5934,223,18,105077.87,11416.44,483.38,1.46,703.5,0
116.6802,386,262,333295.73,171518.72,779.03,5.55,4326.48,0
133.9994,287,19,343671.84,2533.76,1131.39,2.28,2583.64,0
152.1476,345,412,123894.38,114932.53,315.49,4.98,1569.71,0
2061.9323,567,129254,71489.84,163573528.74,1260.54,62.96,79364.88,1
36.4972,95,22,113800.96,11623.84,1072.01,3.21,3436.56,0
244.0384,416,55,239071.54,11551.17,532.11,1.93,1026.98,0
220.1938,394,489,63344.48,107891.12,193.92,4.01,777.66,0
4.356,39,238,26249.04,190171.05,781.3,63.59,49682.68,0
49.8922,365,64,47713.53,6022.23,125.26,8.6,1077.04,0
19.0677,65,409,70241.05,225733.41,624.42,24.86,15522.28,0
221.8577,454,28,530759.8,13648.15,1129.48,2.17,2453.86,0
59.1813,313,376,295821.08,98518.45,572.34,11.64,6663.24,0
86.6357,95,214,11470.21,118259.62,419.84,3.57,1497.42,0
75.7916,144,215,120642.89,167246.69,801.92,4.74,3798.43,0
282.0539,378,293,307970.83,101282.7,609.92,2.38,1450.98,0
212.3112,286,203,106568.27,66602.81,354.13,2.3,815.65,0
